0.7948378	0.05240539	1.188656	1.562949	0.1032523
0.7421097	0.1811238	-0.2098993	0.645679	0.7017687
0.6912895	0.9089814	-0.600882	-0.5788441	1.212909
1.238687	0.1030406	-0.0756225	0.07220391	-0.06316994
1.156257	0.1418012	0.2083771	0.9421725	0.2929225
-1.666529	0.1387095	0.8429751	-0.3631923	1.829448
-0.2222282	1.031026	-0.09750393	0.6271003	0.497486
0.8371792	0.2023817	0.01450118	-0.1992238	0.6868774
1.535921	-0.6600773	-0.04445768	0.5191309	0.6622592
0.655518	0.2419705	-0.2931818	0.5014217	0.9202655
0.7795018	-1.627464	0.3102171	0.9053095	-0.2225642
1.666248	-0.3408907	0.5037824	0.1406424	-0.2832327
0.6943607	0.2594479	2.083277	0.1204518	0.2432948
-1.683265	0.9166921	-1.155971	0.136434	0.924422
0.7554482	1.514063	0.7679184	-0.5423674	0.2352504
-0.4313234	0.434927	-0.3620391	-0.9338958	0.7066486
-1.08765	0.475473	0.8687912	0.5833535	-0.3636032
-0.2624373	0.2167257	-0.5771039	0.8639557	1.602248
0.7894332	0.5102308	-0.02155639	1.272018	0.2408505
0.1474525	-1.381255	0.710664	0.6750376	-0.0053245
-0.4284533	1.721237	1.282802	-0.5946565	-0.008683201
1.533068	-0.6187587	-0.6987614	-0.3644441	0.01865891
-0.1047929	1.211649	-0.2721793	0.6130309	-0.611756
0.9224835	0.2906431	1.694583	-1.437087	-0.1939671
0.1502029	1.559241	1.614991	0.9352984	-0.9840306
0.7273419	1.018972	0.4991847	0.0529361	0.2442059
0.591977	-0.8314105	-1.620706	-0.5283509	-1.032034
-1.495173	-1.569386	0.9525781	-1.400707	2.620862
-0.1510765	-1.135826	1.207058	0.7799176	-0.1873318
-0.6648803	1.86774	0.878199	1.96335	-0.1293965
0.06359398	-0.4671259	0.3374011	0.3752671	0.1521583
-2.244911	-1.357702	1.959491	-0.1120148	1.868457
-0.1027241	3.005534	-1.990511	-0.6983578	1.325761
-0.1276354	1.124895	-0.3597302	-0.4405989	2.446753
0.750414	1.234039	0.6988689	-0.4325735	0.4747848
0.5212881	0.3726986	-0.09175857	0.990791	0.8625177
1.332336	-1.593655	-0.2912904	0.6947938	-0.3128594
1.213165	-0.3857969	-0.08807293	-0.02031495	0.4977477
-0.7058556	-0.321091	-0.789578	1.795712	-0.6191573
-0.4022572	0.4343954	-0.1399922	0.4219974	-0.6317328
-0.4318424	0.5884806	0.7076301	0.9165921	-0.2192142
1.471167	0.1799097	0.518626	-0.000451728	0.3942918
1.88986	-1.558762	1.076658	-0.6428225	0.2656521
1.357902	0.4890341	-0.01723374	-0.6769946	-0.04520978
0.4541937	0.5000676	0.6929847	-0.05056116	0.4496088
0.7217128	-0.3890251	-0.7515932	0.315334	-0.05812499
-1.779055	0.7420792	-0.03980703	3.340701	-3.248295
0.01497444	1.19213	0.3770642	0.4558566	-0.113128
0.4313322	-0.2017466	0.05437019	-0.05416675	1.453803
-0.3234761	1.066456	1.327744	-0.5529617	0.2744068
-0.04594404	0.8829004	0.0769941	-0.8067816	-0.3963683
1.289045	-1.537604	0.308783	-0.1730293	0.5710555
-0.4608066	-0.2440817	-1.621575	-1.504738	-0.5185344
1.215299	0.2100992	0.6508324	0.7464042	-0.2869294
-0.2417371	-0.1007075	0.03252033	1.484691	0.631523
1.203266	-0.4352561	1.184133	-0.590504	0.7695474
-1.558614	-0.1331484	1.444046	-0.5107013	2.37661
-0.582343	1.111881	0.08336892	0.391751	0.8114238
0.4966321	0.6187069	1.520096	0.1313961	-0.2799652
0.3395467	-0.5917266	0.140063	-0.3102402	1.121354
-0.4477906	-2.401393	1.759815	-0.5831036	1.085817
1.613355	-0.3086099	0.06708545	0.234052	-0.3782726
-0.6674112	0.2912508	-0.4153164	0.5514212	0.5694587
-0.7802399	-1.145415	-2.091587	0.5714025	0.9893973
-0.9543498	-2.494964	0.3673822	-0.6672043	1.267318
-1.507933	0.2231897	0.4618125	-1.492681	3.256858
1.044947	0.8776209	1.191981	0.1280158	0.07651467
0.7108911	0.3987507	-0.2422904	1.030526	0.01153991
0.6638311	2.201274	1.692712	-1.086914	0.3917727
0.6055958	0.9364442	-0.1831482	0.3266897	1.261972
0.7216332	-1.134179	-0.9908406	0.2056979	0.1668837
-0.6572019	-2.312481	0.8840171	0.2815725	0.8560337
0.9707978	1.002854	0.7975902	-1.020455	0.5404708
-0.04133983	0.5105744	0.8606668	1.244335	0.3808148
-1.856641	-0.02051512	0.8664158	0.2246579	-1.28189
-0.2974702	0.5717832	-0.4450344	0.646561	1.259057
-0.6504845	2.076068	-0.3710523	0.1878988	-1.659655
-1.154396	-0.07010349	0.05534576	1.272695	0.2775183
1.572703	0.04831821	1.211247	0.05648209	0.7323012
-0.6494212	-1.241083	0.05831925	0.902848	-0.7623319
-0.9967723	0.1566358	2.293841	-1.156559	1.277364
-1.670087	-1.756933	2.304639	-0.7056968	1.462328
0.3809516	0.6371088	0.05997792	-0.3899795	0.4770461
-0.9903279	2.44299	-0.9051583	1.8956	-1.409689
-1.928373	-1.584523	-0.2742721	0.9619994	-0.1174797
-1.355571	-0.6859061	0.8737849	-0.5546346	-0.516848
0.568158	1.083789	-0.2334981	0.02734549	0.1773666
-0.4621982	-1.15083	-0.7987565	0.6442883	-0.03059395
0.5047815	0.4022923	1.169071	0.02009095	0.00339936
-1.047309	-0.05507929	1.600835	0.6953927	-1.017137
-2.460579	0.6461103	-1.748909	0.7833814	-1.779938
0.4023975	0.04200858	-0.5308091	1.252469	0.6878615
1.611603	-0.7741083	0.09455495	-0.3702064	0.3525239
1.102132	0.6669797	-0.2914277	-0.3479727	0.5908734
0.5948471	0.08257243	-1.261689	-0.4598639	1.027858
0.1202671	0.07692078	0.1344885	0.9678263	-0.4263931
-0.165802	-1.638204	1.385575	-0.1748296	-0.5362786
0.7271546	0.3126358	0.147384	0.1254799	-0.5115488
0.4370142	1.21821	1.345774	-0.05216936	1.203189
-0.5238508	0.9799545	0.9579702	0.4282506	0.1963155
0.7148935	-0.4875174	-1.445413	0.100336	-0.5136066
-0.6309408	-0.2093165	-0.2324804	0.5088501	-0.3316415
0.4867024	0.7698611	1.790597	1.10449	0.3710636
-0.7134198	0.6009922	0.4857876	0.0288426	1.069033
0.8532014	0.9516021	0.6777478	0.4394903	-0.1882299
1.094366	1.066934	0.4048188	-0.9315628	-0.04726821
0.5275222	0.5419799	-1.299483	0.9648998	0.4897542
0.6868691	-0.1822565	0.1374755	0.3919894	0.2997508
0.1544651	0.8855886	0.3151378	1.049662	0.2157504
-0.3385605	-1.683721	-0.8077873	0.647214	-0.01676453
-0.2223606	1.993108	-0.8250153	-0.5527081	0.4047871
1.291542	0.3424748	-0.4106765	0.01223461	-0.8654456
-0.9584509	-0.607184	0.8498661	0.8329646	-0.2214428
-1.367116	-0.893535	2.105245	0.6602498	-1.426633
-2.576462	0.3330364	2.208765	-1.181584	2.906895
0.6039982	-0.2059934	-0.3530688	-0.6837989	-0.8609653
1.449453	-0.7135773	0.6521339	0.1851639	-1.545448
0.5062332	1.085515	0.06616083	-0.7867826	-0.560398
-1.536467	0.5290005	-0.1463213	1.175661	-0.5141899
1.264639	0.5428285	1.514853	-1.464247	0.07709947
0.6898965	-0.2232375	-1.172379	-0.1655878	1.580875
-0.604418	0.3040262	-0.7822843	-0.9638577	2.518336
0.3322905	1.037181	-1.76351	1.244401	-0.5041216
0.0724622	-1.388615	-1.29487	-1.218579	1.261658
-0.208516	0.770393	-0.6126498	1.074821	2.093569
-2.597071	0.4895824	0.9455604	1.837085	-2.476767
0.5714684	0.09732564	-1.432775	-0.3225311	0.7473748
0.7657954	1.716707	0.4662155	-0.810763	0.653879
1.593215	0.3866177	0.1157992	-0.3389949	0.002428916
-1.305291	-0.2514982	1.758702	1.207963	-0.2023748
-0.4714279	0.855986	0.3843057	0.1684483	0.9010672
0.2309098	1.002229	0.02797166	-0.4945773	0.7553404
-2.537662	0.2326493	0.288153	-0.5054528	0.02425346
0.790132	0.8800983	1.001654	-0.3058036	0.584687
-0.3704728	-0.719729	0.04919708	0.6099597	-0.2135683
-0.2658957	0.6928085	0.2377821	0.2548758	1.024131
0.3495959	-1.405664	-0.9544431	0.3670745	-0.1115245
1.115525	0.693428	1.651126	-0.3134455	-0.2140789
1.232952	-0.2213577	0.3389256	-0.3671682	0.3819005
0.4178548	0.5256736	-0.760413	0.6189561	-0.1275834
-0.3684544	0.1347608	-0.90462	0.1277016	0.943684
0.162511	0.9394969	-0.292758	0.981344	0.2878506
0.2596973	1.317679	-0.6233058	0.05439234	0.1381256
-1.314489	-2.338813	1.544867	-2.310919	1.014367
0.5191772	0.5752829	0.7213372	0.2916499	-2.206141
1.167893	0.194129	0.1028276	0.3518366	-0.9863004
1.181473	1.513864	-0.3137415	-0.7107767	0.4241101
0.594895	-0.5911874	0.139914	1.054603	0.700944
0.7182788	1.329993	-0.1222118	-0.09381126	0.05361454
-0.6265911	-0.2498454	-1.540373	-0.6595343	0.7596081
-0.3185902	2.129256	-1.223756	-0.3197205	-0.5474739
-0.05487134	2.127278	0.4086494	-0.2730819	-0.7393626
-0.2510863	-0.5558632	2.079511	0.8296634	0.585439
0.9847797	-0.8424468	0.3411465	0.231599	0.5407498
1.790863	-0.3576323	0.8593907	0.2145968	0.1485009
-0.06931308	0.7153816	-0.3478608	0.6446802	-0.9450669
1.471174	0.8543985	1.560809	-0.9979475	0.6497468
0.3279859	1.383839	0.4814646	-0.6004752	-0.1492309
0.3706999	0.04852871	1.032645	1.005442	-0.6704738
1.183584	-0.387838	-0.1524425	0.5573065	0.1164937
-1.469066	0.7079127	-2.204695	-0.8473995	4.871466
0.1844202	1.305516	1.233928	0.3370357	-0.03195245
0.2427024	0.6686761	0.8233602	-0.6848871	0.09128943
0.7892482	0.9638107	0.9231198	-0.4162184	-0.08851562
0.8568615	-0.4501462	0.421626	-0.1858311	-0.2292275
-0.2989313	0.08369712	-2.337595	0.3796541	0.7583755
0.3350601	0.09348231	-1.734854	0.4390554	-0.8383696
0.7825834	-1.314288	1.329921	0.440201	-0.02485382
0.5747839	-0.6048169	-0.322933	0.5863229	-0.3958898
-1.324157	-0.3855431	1.30885	0.774358	-0.7104382
1.009256	0.2916101	1.025184	-0.7362801	-0.3818575
-1.512732	-0.8425025	0.1464225	0.05264996	0.8249526
-1.251671	1.097182	-0.7479801	-0.01967857	0.4460214
-0.3609555	-1.976159	1.561328	-0.6925217	-0.6338304
0.2730684	-0.2856091	0.9930848	0.6209249	0.6617103
0.3981362	-0.378199	1.544059	0.679923	-0.7202528
0.9201124	-0.37361	0.857947	-0.2490131	-0.5300797
0.6956581	-0.3449792	-0.02432344	-0.3897913	-0.2175059
-2.617478	0.5432427	-1.590348	0.2720864	-1.239165
-1.147197	-2.345611	-0.1065086	-1.602586	1.643581
1.414313	-0.5685798	1.304431	-0.8484279	0.5615201
-0.516085	0.302259	0.5964647	2.73442	0.2480883
0.06848548	1.22834	0.8198295	0.01961445	0.3923679
-0.2876786	0.6569417	0.8024948	0.7705698	0.9811306
-0.2601078	0.3933061	-1.765747	0.7046344	0.1179181
1.186545	0.4223896	0.845574	-0.5173278	-1.081332
0.788827	0.6132255	-0.6566941	1.18271	0.9227809
0.8454102	0.42242	0.4181781	-0.7181087	0.819271
0.7643098	-0.07171434	0.2991231	-0.5710398	0.2808306
0.3838387	0.5925307	-0.5543307	-0.1989277	0.9552308
-1.179957	-0.641348	-0.3711895	0.4481014	-0.1383283
1.079146	-0.9258537	-0.6117066	-0.1678232	-0.03229422
-1.656427	0.3933843	1.270041	-1.964597	-3.488403
-0.1349812	-2.095461	0.7485233	-0.03001873	0.4817026
-0.1601498	2.48987	0.5885471	-0.7644414	-1.185169
0.9009364	-0.5573244	1.21174	-0.6893915	0.5078016
0.5291675	1.5859	-0.6171053	0.603749	0.9861124
-0.4680866	-0.2844292	-1.082326	-0.7131565	-0.3260349
-0.05391681	-0.3747356	-0.7059739	-0.8757916	1.892302
-0.03983989	-0.02638534	0.3626142	1.666638	0.1565658
-1.40546	1.160647	-0.9778463	0.9421749	0.9879995
0.5471703	-1.695229	1.366712	1.495691	-0.6370529
-1.462762	0.7180681	-1.487014	0.7089959	0.5356512
-2.30171	-1.003448	0.8020291	0.7497207	0.9376862
-0.693704	0.2567587	-0.3802881	-0.2084441	-2.347981
0.09971337	0.2213635	-0.6103205	0.7083862	0.6427886
-0.9879591	-1.055303	2.608617	1.778345	-1.169718
-0.2948258	2.138808	-1.56734	-0.3132595	0.892917
1.599891	-0.1881494	1.495596	-0.2825367	0.2036349
-0.2921638	1.908285	0.5764383	0.680496	0.127214
0.9355117	0.9680733	0.8819301	0.4614216	-0.6813265
0.432737	-1.720896	1.688385	0.6866543	-0.5896074
-0.2258677	-0.1692307	-0.7948929	-1.614526	0.741935
0.3731464	-1.027176	1.340227	0.3560398	0.5426241
1.122766	0.6189876	0.6009757	-0.9599357	-0.2732768
0.4398205	-1.448774	1.195484	0.1370035	-0.9422173
